__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777391625.139487,0.019177975,-0.097590037,-0.011176481,0.000020997,0.000018515,0.000065130,1.000000000,-7.500856876,-1.118355632,-9.992184639,0.011343531,0.011339761,0.025961112,0.772924781,-0.022628997,-0.048246969,0.632255852,0.000000000,14.000000000,1777391625139969.000000000,1777391625134969.000000000,0.537443399,-1.964350820,0.006735134,1.000000000,0.003043325,0.003112274,0.002054562,,,
1777391625.144439,0.018505247,-0.094770864,-0.011000730,0.000021011,0.000018523,0.000065150,1.000000000,-7.498197556,-1.127604485,-9.992199898,0.011380821,0.011377282,0.026006851,0.772930801,-0.022438386,-0.048403569,0.632243454,0.000000000,14.000000000,1777391625144969.000000000,1777391625139969.000000000,0.542175114,-1.961913347,0.006695896,1.000000000,0.003054599,0.003124365,0.002057857,,,
1777391625.151544,0.017548220,-0.094632015,-0.010478012,0.000021016,0.000018526,0.000065159,1.000000000,-7.495518684,-1.136892080,-9.992208481,0.011399539,0.011396118,0.026029760,0.772935688,-0.022249704,-0.048561484,0.632231951,0.000000000,14.000000000,1777391625147469.000000000,1777391625144969.000000000,0.546914637,-1.959441543,0.006686809,1.000000000,0.003059482,0.003129657,0.002058739,,,
1777391625.152086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.012169385,-3.862850763,-9.985322952
1777391625.154485,0.016923288,-0.097423881,-0.010736465,0.000021036,0.000018536,0.000065188,1.000000000,-7.491479874,-1.150547028,-9.992243767,0.011455964,0.011452905,0.026098644,0.772942185,-0.021960709,-0.048807826,0.632215083,0.000000000,14.000000000,1777391625154969.000000000,1777391625152469.000000000,0.553951681,-1.955486894,0.006696668,1.000000000,0.003075706,0.003147117,0.002062918,,,
1777391625.160192,0.016796988,-0.096649945,-0.011085832,0.000020999,0.000018487,0.000065157,1.000000000,-7.490139961,-1.154848456,-9.992279053,0.011247043,0.011243206,0.025872778,0.772944391,-0.021863623,-0.048890367,0.632209420,0.000000000,14.000000000,1777391625159969.000000000,1777391625154969.000000000,0.556270540,-1.954005599,0.006692314,1.000000000,0.003011668,0.003080956,0.002047566,,,
1777391625.164609,0.017484020,-0.095502429,-0.010255492,0.000021013,0.000018495,0.000065177,1.000000000,-7.487388611,-1.163996339,-9.992301941,0.011283837,0.011280232,0.025918297,0.772948503,-0.021673556,-0.049050108,0.632198513,0.000000000,14.000000000,1777391625164969.000000000,1777391625159969.000000000,0.560930252,-1.951393127,0.006715588,1.000000000,0.003022870,0.003092964,0.002050860,,,
1777391625.171653,0.017528778,-0.095374890,-0.009523697,0.000021019,0.000018498,0.000065185,1.000000000,-7.484617710,-1.173187137,-9.992316246,0.011302307,0.011298820,0.025941098,0.772951424,-0.021483479,-0.049209617,0.632189214,0.000000000,14.000000000,1777391625167469.000000000,1777391625164969.000000000,0.565607786,-1.948792458,0.006712871,1.000000000,0.003027718,0.003098215,0.002051742,,,
1777391625.172090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.968168229,-3.849704098,-9.985322952
1777391625.174545,0.017903375,-0.095565438,-0.010413140,0.000021038,0.000018508,0.000065214,1.000000000,-7.480441570,-1.186673760,-9.992363930,0.011357983,0.011354860,0.026009653,0.772956371,-0.021195341,-0.049450263,0.632174015,0.000000000,14.000000000,1777391625174969.000000000,1777391625172469.000000000,0.572643340,-1.944694519,0.006705044,1.000000000,0.003043827,0.003115530,0.002055919,,,
1777391625.179399,0.017422356,-0.094893180,-0.010449120,0.000021053,0.000018516,0.000065234,1.000000000,-7.479053974,-1.190977454,-9.992396355,0.011395327,0.011392456,0.026055485,0.772957742,-0.021098692,-0.049530778,0.632169306,0.000000000,14.000000000,1777391625179969.000000000,1777391625174969.000000000,0.574953020,-1.943205953,0.006687865,1.000000000,0.003055116,0.003127627,0.002059214,,,
1777391625.184685,0.017846791,-0.093808033,-0.010700068,0.000021067,0.000018524,0.000065254,1.000000000,-7.476208687,-1.200101256,-9.992415428,0.011432855,0.011430241,0.026101423,0.772962511,-0.020910740,-0.049686559,0.632157385,0.000000000,14.000000000,1777391625184969.000000000,1777391625179969.000000000,0.579605818,-1.940515637,0.006674843,1.000000000,0.003066439,0.003139765,0.002062511,,,
1777391625.191551,0.018973701,-0.092638820,-0.010928600,0.000021073,0.000018527,0.000065262,1.000000000,-7.473343372,-1.209265232,-9.992426872,0.011451693,0.011449211,0.026124433,0.772967756,-0.020722227,-0.049838420,0.632145226,0.000000000,14.000000000,1777391625187469.000000000,1777391625184969.000000000,0.584298730,-1.937855721,0.006722488,1.000000000,0.003071348,0.003145078,0.002063393,,,
1777391625.192091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.923925678,-3.835796662,-9.985322952
1777391625.194430,0.019070208,-0.092254832,-0.009305579,0.000021041,0.000018477,0.000065078,1.000000000,-7.469024181,-1.222577572,-9.992476463,0.011261319,0.011257915,0.025866611,0.772971392,-0.020438602,-0.050066244,0.632132113,0.000000000,14.000000000,1777391625194969.000000000,1777391625192469.000000000,0.591302037,-1.933536768,0.006795187,1.000000000,0.003012282,0.003083678,0.002047229,,,
1777391625.199657,0.020316226,-0.092675790,-0.009051622,0.000021056,0.000018485,0.000065097,1.000000000,-7.467588902,-1.226806760,-9.992510796,0.011298167,0.011295012,0.025912127,0.772971451,-0.020340625,-0.050142534,0.632129073,0.000000000,14.000000000,1777391625199969.000000000,1777391625194969.000000000,0.593591630,-1.931959391,0.006801571,1.000000000,0.003023497,0.003095672,0.002050521,,,
1777391625.204458,0.020470740,-0.093017332,-0.010186755,0.000021070,0.000018493,0.000065117,1.000000000,-7.464649200,-1.235825896,-9.992531776,0.011335197,0.011332298,0.025957746,0.772975266,-0.020148566,-0.050292831,0.632118642,0.000000000,14.000000000,1777391625204969.000000000,1777391625199969.000000000,0.598237514,-1.929161787,0.006834244,1.000000000,0.003034745,0.003107696,0.002053812,,,
1777391625.211557,0.021396387,-0.092998959,-0.010687166,0.000021076,0.000018496,0.000065125,1.000000000,-7.461688995,-1.244889379,-9.992544174,0.011353784,0.011351016,0.025980595,0.772979796,-0.019954452,-0.050441772,0.632107377,0.000000000,14.000000000,1777391625207469.000000000,1777391625204969.000000000,0.602899790,-1.926395535,0.006845432,1.000000000,0.003039618,0.003112959,0.002054693,,,
1777391625.212100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.879443900,-3.821131183,-9.985322952
1777391625.214617,0.021546239,-0.093069918,-0.010381680,0.000021097,0.000018506,0.000065153,1.000000000,-7.457229614,-1.258175373,-9.992588043,0.011409815,0.011407449,0.026049301,0.772984564,-0.019660277,-0.050664969,0.632092834,0.000000000,14.000000000,1777391625214969.000000000,1777391625212469.000000000,0.609866858,-1.922037125,0.006828325,1.000000000,0.003055812,0.003130323,0.002058865,,,
1777391625.219539,0.020513332,-0.093129806,-0.010564101,0.000021111,0.000018514,0.000065173,1.000000000,-7.455747128,-1.262405992,-9.992619514,0.011447398,0.011445307,0.026095236,0.772985876,-0.019561868,-0.050741449,0.632088304,0.000000000,14.000000000,1777391625219969.000000000,1777391625214969.000000000,0.612183273,-1.920436978,0.006810413,1.000000000,0.003067155,0.003142444,0.002062158,,,
1777391625.224631,0.019251881,-0.092442997,-0.010099675,0.000021075,0.000018465,0.000065144,1.000000000,-7.452713490,-1.271326900,-9.992639542,0.011238988,0.011235985,0.025869444,0.772989333,-0.019373292,-0.050892405,0.632077575,0.000000000,14.000000000,1777391625224969.000000000,1777391625219969.000000000,0.616859317,-1.917500496,0.006804008,1.000000000,0.003003520,0.003076481,0.002046822,,,
1777391625.231591,0.019392425,-0.092385225,-0.010333599,0.000021081,0.000018468,0.000065153,1.000000000,-7.449659348,-1.280295849,-9.992651939,0.011257329,0.011254458,0.025892185,0.772992849,-0.019183759,-0.051043481,0.632067025,0.000000000,14.000000000,1777391625227469.000000000,1777391625224969.000000000,0.621526659,-1.914606810,0.006774588,1.000000000,0.003008356,0.003081697,0.002047702,,,
1777391625.232090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.834725073,-3.805710534,-9.985322952
1777391625.234397,0.021469593,-0.093237922,-0.010430972,0.000021101,0.000018478,0.000065181,1.000000000,-7.445058346,-1.293420315,-9.992694855,0.011312617,0.011310149,0.025960561,0.772997141,-0.018890355,-0.051269483,0.632052243,0.000000000,14.000000000,1777391625234969.000000000,1777391625232469.000000000,0.628456771,-1.910079360,0.006803976,1.000000000,0.003024442,0.003098922,0.002051873,,,
1777391625.239883,0.021546520,-0.093543872,-0.010709231,0.000021116,0.000018486,0.000065200,1.000000000,-7.443529129,-1.297584653,-9.992725372,0.011349701,0.011347510,0.026006274,0.772998095,-0.018790310,-0.051345699,0.632047892,0.000000000,14.000000000,1777391625239969.000000000,1777391625234969.000000000,0.630742133,-1.908410907,0.006804213,1.000000000,0.003035718,0.003110958,0.002055165,,,
1777391625.244436,0.021715470,-0.094525382,-0.010365698,0.000021130,0.000018494,0.000065220,1.000000000,-7.440402031,-1.306478739,-9.992742538,0.011386969,0.011385061,0.026052091,0.773001552,-0.018593354,-0.051496956,0.632037282,0.000000000,14.000000000,1777391625244969.000000000,1777391625239969.000000000,0.635361433,-1.905413151,0.006776903,1.000000000,0.003047018,0.003123025,0.002058457,,,
1777391625.251611,0.022508746,-0.095248751,-0.009588934,0.000021136,0.000018497,0.000065228,1.000000000,-7.437254906,-1.315417647,-9.992752075,0.011405676,0.011403912,0.026075041,0.773003399,-0.018393584,-0.051648442,0.632028401,0.000000000,14.000000000,1777391625247469.000000000,1777391625244969.000000000,0.639986098,-1.902441978,0.006720750,1.000000000,0.003051912,0.003128302,0.002059338,,,
1777391625.252097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.789771389,-3.789537739,-9.985322952
1777391625.254498,0.022044346,-0.095484450,-0.009013612,0.000021157,0.000018508,0.000065256,1.000000000,-7.432513714,-1.328511477,-9.992791176,0.011462064,0.011460743,0.026088871,0.773003817,-0.018092413,-0.051878765,0.632017672,0.000000000,14.000000000,1777391625254969.000000000,1777391625252469.000000000,0.646963239,-1.897727966,0.006704596,1.000000000,0.003068183,0.003145712,0.002061796,,,
1777391625.259671,0.022387436,-0.095222406,-0.010043593,0.000021120,0.000018459,0.000065229,1.000000000,-7.430930614,-1.332605839,-9.992822647,0.011253053,0.011250725,0.025863184,0.773004115,-0.017990505,-0.051955771,0.632013917,0.000000000,14.000000000,1777391625259969.000000000,1777391625254969.000000000,0.649274707,-1.895976901,0.006712586,1.000000000,0.003004479,0.003079562,0.002046467,,,
1777391625.264384,0.021317501,-0.095496833,-0.010456166,0.000021133,0.000018464,0.000065086,1.000000000,-7.427703381,-1.341396093,-9.992840767,0.011289760,0.011287516,0.025908682,0.773007035,-0.017792527,-0.052109707,0.632003307,0.000000000,14.000000000,1777391625264969.000000000,1777391625259969.000000000,0.653949797,-1.892899156,0.006687714,1.000000000,0.003015673,0.003090991,0.002049755,,,
1777391625.271603,0.020341987,-0.094928965,-0.009838559,0.000021139,0.000018466,0.000065094,1.000000000,-7.424456596,-1.350235105,-9.992852211,0.011308217,0.011306117,0.025931472,0.773008883,-0.017597150,-0.052264236,0.631993830,0.000000000,14.000000000,1777391625267469.000000000,1777391625264969.000000000,0.658592820,-1.889842868,0.006637977,1.000000000,0.003020536,0.003096221,0.002050634,,,
1777391625.272114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.744585052,-3.772615966,-9.985322952
1777391625.274410,0.021194799,-0.095094241,-0.009897212,0.000021160,0.000018477,0.000065122,1.000000000,-7.419562817,-1.363159537,-9.992892265,0.011363857,0.011362196,0.025999997,0.773010433,-0.017299168,-0.052494965,0.631980956,0.000000000,14.000000000,1777391625274969.000000000,1777391625272469.000000000,0.665444553,-1.885020256,0.006658477,1.000000000,0.003036700,0.003113489,0.002054803,,,
1777391625.281224,0.021262771,-0.095439099,-0.009769863,0.000021174,0.000018485,0.000065142,1.000000000,-7.417933464,-1.367254019,-9.992921829,0.011401177,0.011399816,0.026045810,0.773010135,-0.017197924,-0.052573305,0.631977677,0.000000000,14.000000000,1777391625279969.000000000,1777391625274969.000000000,0.667713702,-1.883269072,0.006647050,1.000000000,0.003048029,0.003125548,0.002058093,,,
1777391625.284478,0.021428188,-0.094528317,-0.010663388,0.000021189,0.000018493,0.000065161,1.000000000,-7.414614201,-1.376014352,-9.992937088,0.011438682,0.011437627,0.026091728,0.773013294,-0.017001431,-0.052725080,0.631966412,0.000000000,14.000000000,1777391625284969.000000000,1777391625279969.000000000,0.672289312,-1.880071044,0.006695625,1.000000000,0.003059389,0.003137642,0.002061384,,,
1777391625.291527,0.021339023,-0.093500882,-0.011101582,0.000021195,0.000018496,0.000065170,1.000000000,-7.411274910,-1.384820104,-9.992944717,0.011457507,0.011456609,0.026114726,0.773017168,-0.016806450,-0.052875161,0.631954312,0.000000000,14.000000000,1777391625287469.000000000,1777391625284969.000000000,0.676892340,-1.876906395,0.006758370,1.000000000,0.003064314,0.003142929,0.002062263,,,
1777391625.292091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.699168274,-3.754948532,-9.985322952
1777391625.294713,0.021685125,-0.092383087,-0.011192964,0.000021164,0.000018450,0.000065153,1.000000000,-7.406229973,-1.397561431,-9.992975235,0.011267116,0.011265299,0.025911311,0.773022175,-0.016512396,-0.053097747,0.631937385,0.000000000,14.000000000,1777391625294969.000000000,1777391625292469.000000000,0.683746517,-1.871837974,0.006800772,1.000000000,0.003005662,0.003082090,0.002047796,,,
1777391625.299385,0.021024542,-0.093061768,-0.010074839,0.000021178,0.000018458,0.000065172,1.000000000,-7.404547691,-1.401580095,-9.992999077,0.011303941,0.011302424,0.025956905,0.773021698,-0.016412966,-0.053174201,0.631933928,0.000000000,14.000000000,1777391625299969.000000000,1777391625294969.000000000,0.686017752,-1.870005488,0.006791273,1.000000000,0.003016933,0.003094068,0.002051085,,,
1777391625.304754,0.020894174,-0.092939511,-0.011186338,0.000021193,0.000018466,0.000065192,1.000000000,-7.401128769,-1.410229325,-9.993008614,0.011340947,0.011339737,0.026002603,0.773025513,-0.016219698,-0.053323984,0.631921709,0.000000000,14.000000000,1777391625304969.000000000,1777391625299969.000000000,0.690613389,-1.866699338,0.006776367,1.000000000,0.003028227,0.003106074,0.002054375,,,
1777391625.311599,0.021006562,-0.092091024,-0.011279206,0.000021198,0.000018469,0.000065200,1.000000000,-7.397691250,-1.418927908,-9.993012428,0.011359523,0.011358469,0.026025491,0.773029327,-0.016027294,-0.053472094,0.631909430,0.000000000,14.000000000,1777391625307469.000000000,1777391625304969.000000000,0.695233643,-1.863398552,0.006752583,1.000000000,0.003033116,0.003111318,0.002055254,,,
1777391625.312117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653523282,-3.736538901,-9.985322952
1777391625.314666,0.019749679,-0.093832381,-0.009465809,0.000021219,0.000018479,0.000065228,1.000000000,-7.392508507,-1.431634903,-9.993040085,0.011415516,0.011414941,0.026039347,0.773029029,-0.015736219,-0.053701881,0.631897748,0.000000000,14.000000000,1777391625314969.000000000,1777391625312469.000000000,0.702113807,-1.858334661,0.006730001,1.000000000,0.003049363,0.003128621,0.002057717,,,
1777391625.319811,0.020348886,-0.092781708,-0.010453843,0.000021234,0.000018487,0.000065248,1.000000000,-7.390780449,-1.435653329,-9.993063927,0.011453073,0.011452826,0.026085261,0.773028851,-0.015637886,-0.053778447,0.631893754,0.000000000,14.000000000,1777391625319969.000000000,1777391625314969.000000000,0.704385400,-1.856514454,0.006721764,1.000000000,0.003060742,0.003140697,0.002061005,,,
1777391625.324728,0.020995334,-0.093263045,-0.009703171,0.000021196,0.000018439,0.000065223,1.000000000,-7.387273788,-1.444193721,-9.993074417,0.011244594,0.011243204,0.025859648,0.773030162,-0.015444350,-0.053928476,0.631884217,0.000000000,14.000000000,1777391625324969.000000000,1777391625319969.000000000,0.708951354,-1.853120208,0.006771041,1.000000000,0.002997414,0.003074751,0.002045693,,,
1777391625.331536,0.020231171,-0.093374938,-0.010196279,0.000021202,0.000018442,0.000065232,1.000000000,-7.383747578,-1.452787280,-9.993077278,0.011262923,0.011261689,0.025882378,0.773031592,-0.015251249,-0.054080397,0.631874144,0.000000000,14.000000000,1777391625327469.000000000,1777391625324969.000000000,0.713525653,-1.849740148,0.006795344,1.000000000,0.003002274,0.003079954,0.002046571,,,
1777391625.332088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.607652312,-3.717390680,-9.985322952
1777391625.334651,0.020417389,-0.092605621,-0.009734397,0.000021217,0.000018450,0.000065251,1.000000000,-7.381993294,-1.456719398,-9.993101120,0.011299710,0.011298792,0.025927916,0.773030519,-0.015152492,-0.054157037,0.631871283,0.000000000,14.000000000,1777391625332469.000000000,1777391625327469.000000000,0.715799868,-1.847813845,0.006797414,1.000000000,0.003013547,0.003091909,0.002049860,,,
1777391625.339373,0.019976396,-0.093173407,-0.009426669,0.000021222,0.000018449,0.000065096,1.000000000,-7.378433704,-1.465315700,-9.993102074,0.011318110,0.011317152,0.025950722,0.773030877,-0.014960600,-0.054308768,0.631862462,0.000000000,14.000000000,1777391625334969.000000000,1777391625332469.000000000,0.720420480,-1.844430923,0.006821024,1.000000000,0.003018398,0.003096585,0.002050736,,,
1777391625.344546,0.017012427,-0.094078422,-0.010102919,0.000021251,0.000018466,0.000065135,1.000000000,-7.373064041,-1.477766871,-9.993131638,0.011392410,0.011392106,0.026042216,0.773030818,-0.014675777,-0.054546081,0.631848812,0.000000000,14.000000000,1777391625344969.000000000,1777391625339969.000000000,0.727266550,-1.839094639,0.006804119,1.000000000,0.003041063,0.003120595,0.002057312,,,
1777391625.351547,0.016963407,-0.095034145,-0.010349121,0.000021257,0.000018468,0.000065144,1.000000000,-7.369446278,-1.486322999,-9.993132591,0.011411103,0.011410968,0.026065154,0.773032010,-0.014486588,-0.054706227,0.631837845,0.000000000,14.000000000,1777391625347469.000000000,1777391625344969.000000000,0.731840849,-1.835689425,0.006780591,1.000000000,0.003045978,0.003125849,0.002058191,,,
1777391625.352113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.561557611,-3.697507623,-9.985322952
1777391625.354403,0.017772166,-0.094809413,-0.010140068,0.000021226,0.000018423,0.000065129,1.000000000,-7.363995075,-1.498744965,-9.993151665,0.011222468,0.011221325,0.025862478,0.773032248,-0.014198935,-0.054945152,0.631823361,0.000000000,14.000000000,1777391625354969.000000000,1777391625352469.000000000,0.738675237,-1.830318093,0.006736752,1.000000000,0.002988047,0.003065599,0.002043786,,,
1777391625.359884,0.016342806,-0.095704123,-0.009002543,0.000021240,0.000018431,0.000065149,1.000000000,-7.362178802,-1.502617359,-9.993168831,0.011259039,0.011258218,0.025907950,0.773029923,-0.014101668,-0.055028040,0.631821156,0.000000000,14.000000000,1777391625359969.000000000,1777391625354969.000000000,0.740949273,-1.828332901,0.006718259,1.000000000,0.002999300,0.003077496,0.002047071,,,
1777391625.364584,0.016383888,-0.094992988,-0.008776613,0.000021255,0.000018439,0.000065168,1.000000000,-7.358489037,-1.511013150,-9.993172646,0.011295791,0.011295300,0.025953528,0.773028374,-0.013913862,-0.055188969,0.631813109,0.000000000,14.000000000,1777391625364969.000000000,1777391625359969.000000000,0.745504200,-1.824754834,0.006705251,1.000000000,0.003010588,0.003089430,0.002050359,,,
1777391625.371584,0.016451448,-0.093374431,-0.009406111,0.000021261,0.000018442,0.000065177,1.000000000,-7.354779720,-1.519462466,-9.993170738,0.011314238,0.011313916,0.025976354,0.773027837,-0.013728139,-0.055346835,0.631804049,0.000000000,14.000000000,1777391625367469.000000000,1777391625364969.000000000,0.750037014,-1.821205974,0.006708991,1.000000000,0.003015479,0.003094641,0.002051236,,,
1777391625.372097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.515241439,-3.676893625,-9.985322952
1777391625.374581,0.014703034,-0.093939140,-0.009860471,0.000021281,0.000018453,0.000065205,1.000000000,-7.349192142,-1.531772614,-9.993186951,0.011369847,0.011370037,0.025990235,0.773026466,-0.013451267,-0.055589460,0.631790280,0.000000000,14.000000000,1777391625374969.000000000,1777391625372469.000000000,0.756819129,-1.815641403,0.006692405,1.000000000,0.003031731,0.003111860,0.002053706,,,
1777391625.379444,0.014576607,-0.093760371,-0.010032641,0.000021296,0.000018461,0.000065224,1.000000000,-7.347330093,-1.535644293,-9.993206024,0.011407145,0.011407686,0.026036030,0.773025215,-0.013357451,-0.055671707,0.631786764,0.000000000,14.000000000,1777391625379969.000000000,1777391625374969.000000000,0.759061396,-1.813624144,0.006697115,1.000000000,0.003043114,0.003123888,0.002056995,,,
1777391625.384469,0.014627430,-0.092989430,-0.010382751,0.000021311,0.000018469,0.000065244,1.000000000,-7.343549252,-1.544003487,-9.993211746,0.011444627,0.011445526,0.026081929,0.773026288,-0.013176237,-0.055831421,0.631775022,0.000000000,14.000000000,1777391625384969.000000000,1777391625379969.000000000,0.763601601,-1.809998274,0.006724231,1.000000000,0.003054533,0.003135949,0.002060284,,,
1777391625.391546,0.014099737,-0.092240348,-0.010834096,0.000021317,0.000018471,0.000065252,1.000000000,-7.339749336,-1.552412987,-9.993210793,0.011463442,0.011464522,0.026104920,0.773028016,-0.012996928,-0.055990677,0.631762564,0.000000000,14.000000000,1777391625387469.000000000,1777391625384969.000000000,0.768160701,-1.806418538,0.006749537,1.000000000,0.003059487,0.003141221,0.002061162,,,
1777391625.392086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.468706064,-3.655552729,-9.985322952
1777391625.394406,0.013488280,-0.091221198,-0.009949289,0.000021285,0.000018426,0.000065238,1.000000000,-7.334026814,-1.564558864,-9.993225098,0.011272953,0.011272910,0.025901675,0.773027301,-0.012729156,-0.056230236,0.631747603,0.000000000,14.000000000,1777391625394969.000000000,1777391625392469.000000000,0.774972320,-1.800681710,0.006756335,1.000000000,0.003001111,0.003080378,0.002046718,,,
1777391625.399810,0.012640610,-0.091669776,-0.010132995,0.000021300,0.000018434,0.000065258,1.000000000,-7.332120419,-1.568366647,-9.993240356,0.011309756,0.011310062,0.025947249,0.773025870,-0.012638659,-0.056312107,0.631743908,0.000000000,14.000000000,1777391625399969.000000000,1777391625394969.000000000,0.777215421,-1.798606992,0.006751303,1.000000000,0.003012436,0.003092313,0.002050004,,,
1777391625.404690,0.012181522,-0.091943063,-0.011012560,0.000021314,0.000018439,0.000065113,1.000000000,-7.328249454,-1.576621294,-9.993242264,0.011346678,0.011347133,0.025992924,0.773027658,-0.012463555,-0.056473773,0.631730676,0.000000000,14.000000000,1777391625404969.000000000,1777391625399969.000000000,0.781735063,-1.794888139,0.006746273,1.000000000,0.003023773,0.003103745,0.002053289,,,
1777391625.411571,0.012131862,-0.091402955,-0.011212747,0.000021320,0.000018442,0.000065122,1.000000000,-7.324359417,-1.584928989,-9.993238449,0.011365243,0.011365877,0.026015803,0.773029447,-0.012289093,-0.056634653,0.631717384,0.000000000,14.000000000,1777391625407469.000000000,1777391625404969.000000000,0.786271393,-1.791216373,0.006749969,1.000000000,0.003028698,0.003108977,0.002054167,,,
1777391625.412091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.421953768,-3.633489116,-9.985322952
