__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/model/payload_ball/pose/header/header/stamp,/model/payload_ball/pose/pose/orientation/pitch,/model/payload_ball/pose/pose/orientation/roll,/model/payload_ball/pose/pose/orientation/w,/model/payload_ball/pose/pose/orientation/x,/model/payload_ball/pose/pose/orientation/y,/model/payload_ball/pose/pose/orientation/yaw,/model/payload_ball/pose/pose/orientation/z,/model/payload_ball/pose/pose/position/x,/model/payload_ball/pose/pose/position/y,/model/payload_ball/pose/pose/position/z,/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777445915.627012,0.010841995,0.027914163,-0.000144469,0.000023120,0.000015386,0.000169514,1.000000000,2.149641991,1.800734282,-9.993646622,0.011220416,0.011225443,0.025951521,0.707004607,-0.002883954,-0.001918094,0.707200527,0.000000000,14.000000000,1777445915588449.000000000,1777445915580949.000000000,1.489998817,1.343203187,0.001135952,1.000000000,0.003037576,0.003007200,0.002055384,,,,,,,,,,,,,,
1777445915.631893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.665000000,1.290656701,-0.028362951,0.798632559,-0.019493271,0.601191066,0.027154400,0.019373962,1.659206564,2.032630191,10.147669129,,,
1777445915.632018,0.010884400,0.027500562,0.000009569,0.000023123,0.000015389,0.000169528,1.000000000,2.157226801,1.807219028,-9.993625641,0.011238614,0.011243738,0.025974445,0.707004070,-0.002915180,-0.001849609,0.707201123,0.000000000,14.000000000,1777445915593449.000000000,1777445915585949.000000000,1.489539742,1.341890574,0.001139595,1.000000000,0.003042865,0.003012264,0.002056290,,,,,,,,,,,,,,
1777445915.637350,0.011157691,0.027560746,-0.000829083,0.000023133,0.000015398,0.000169558,1.000000000,2.161085129,1.810329676,-9.993604660,0.011275141,0.011280459,0.026020374,0.707004189,-0.002931581,-0.001814747,0.707201004,0.000000000,14.000000000,1777445915598449.000000000,1777445915588449.000000000,1.489330292,1.341152430,0.001142088,1.000000000,0.003054992,0.003023943,0.002059633,,,,,,,,,,,,,,
1777445915.637562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.670000000,1.290569668,-0.028385043,0.798658651,-0.019497874,0.601156221,0.027140699,0.019374993,1.665895610,2.040179828,10.147623681,,,
1777445915.641092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.907725184,3.881729929,-9.995555878
1777445915.642063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.675000000,1.290483043,-0.028406112,0.798684620,-0.019502313,0.601121540,0.027127807,0.019376040,1.672577520,2.047727529,10.147578327,,,
1777445915.644332,0.010855598,0.027172778,-0.001376999,0.000023142,0.000015407,0.000169589,1.000000000,2.168681622,1.816766858,-9.993581772,0.011311851,0.011317365,0.026066408,0.707006156,-0.002962192,-0.001746944,0.707199097,0.000000000,14.000000000,1777445915600949.000000000,1777445915593449.000000000,1.488836765,1.339780450,0.001151571,1.000000000,0.003067165,0.003035656,0.002062977,,,,,,,,,,,,,,
1777445915.646620,0.010722056,0.026327340,-0.000574089,0.000023146,0.000015410,0.000169603,1.000000000,2.176260233,1.823234558,-9.993558884,0.011330281,0.011335891,0.026089465,0.707006633,-0.002991643,-0.001680840,0.707198679,0.000000000,14.000000000,1777445915605949.000000000,1777445915598449.000000000,1.488337636,1.338432908,0.001164445,1.000000000,0.003072500,0.003040759,0.002063884,,,,,,,,,,,,,,
1777445915.646996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.680000000,1.290396828,-0.028426853,0.798710467,-0.019506669,0.601087024,0.027115069,0.019377049,1.679252272,2.055273297,10.147533070,,,
1777445915.652059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.685000000,1.290311044,-0.028447830,0.798736184,-0.019511009,0.601052680,0.027101960,0.019377981,1.685919844,2.062817136,10.147487915,,,
1777445915.652551,0.010926068,0.028929200,-0.000752269,0.000023159,0.000015422,0.000169647,1.000000000,2.187682390,1.832810521,-9.993516922,0.011385842,0.011391740,0.026158795,0.707007289,-0.003041794,-0.001575979,0.707198024,0.000000000,14.000000000,1777445915613449.000000000,1777445915605949.000000000,1.487617493,1.336383581,0.001113067,1.000000000,0.003090088,0.003057635,0.002068137,,,,,,,,,,,,,,
1777445915.656871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.690000000,1.290225728,-0.028469461,0.798761759,-0.019515380,0.601018522,0.027088082,0.019378801,1.692580216,2.070359050,10.147442847,,,
1777445915.657010,0.010937586,0.029051892,-0.000538152,0.000023169,0.000015431,0.000169677,1.000000000,2.191528559,1.835922837,-9.993497849,0.011423115,0.011429204,0.026205147,0.707007229,-0.003059615,-0.001540060,0.707198083,0.000000000,14.000000000,1777445915618449.000000000,1777445915608449.000000000,1.487384200,1.335672259,0.001096898,1.000000000,0.003102354,0.003069428,0.002071482,,,,,,,,,,,,,,
1777445915.661085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.932933541,3.889446289,-9.995555878
1777445915.661940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.695000000,1.290140930,-0.028491999,0.798787178,-0.019519812,0.600984572,0.027073194,0.019379491,1.699233367,2.077899042,10.147397849,,,
1777445915.664576,0.008429767,0.028276324,-0.001082021,0.000023126,0.000015389,0.000169636,1.000000000,2.206701517,1.848753572,-9.993452072,0.011234718,0.011240043,0.026000012,0.707009614,-0.003132486,-0.001408238,0.707195640,0.000000000,14.000000000,1777445915625949.000000000,1777445915618449.000000000,1.486334801,1.332984567,0.001015015,1.000000000,0.003043935,0.003011380,0.002057143,,,,,,,,,,,,,,
1777445915.666928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.700000000,1.290056711,-0.028515543,0.798812423,-0.019524319,0.600950853,0.027057213,0.019380045,1.705879278,2.085437114,10.147352904,,,
1777445915.667094,0.008953815,0.028839821,-0.000628714,0.000023135,0.000015398,0.000169666,1.000000000,2.210559130,1.851834297,-9.993432999,0.011271231,0.011276745,0.026045982,0.707009494,-0.003152045,-0.001374176,0.707195759,0.000000000,14.000000000,1777445915628449.000000000,1777445915620949.000000000,1.486110449,1.332223654,0.001012764,1.000000000,0.003056074,0.003023053,0.002060487,,,,,,,,,,,,,,
1777445915.671945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.705000000,1.289973142,-0.028540059,0.798837471,-0.019528903,0.600917394,0.027040191,0.019380476,1.712517928,2.092973270,10.147308006,,,
1777445915.672148,0.007950322,0.028388606,0.000340873,0.000023139,0.000015401,0.000169680,1.000000000,2.218125343,1.858269930,-9.993413925,0.011289561,0.011295169,0.026014147,0.707008362,-0.003190014,-0.001309333,0.707196832,0.000000000,14.000000000,1777445915633449.000000000,1777445915625949.000000000,1.485577106,1.330855489,0.001026935,1.000000000,0.003061387,0.003028135,0.002059680,,,,,,,,,,,,,,
1777445915.676911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.710000000,1.289890301,-0.028565410,0.798862299,-0.019533558,0.600884225,0.027022287,0.019380806,1.719149298,2.100507511,10.147263154,,,
1777445915.677876,0.007771560,0.027886851,-0.000868312,0.000023149,0.000015410,0.000169710,1.000000000,2.221974611,1.861359000,-9.993398666,0.011326352,0.011332149,0.026060181,0.707008421,-0.003209681,-0.001277204,0.707196712,0.000000000,14.000000000,1777445915638449.000000000,1777445915628449.000000000,1.485327721,1.330087185,0.001042037,1.000000000,0.003073576,0.003039856,0.002063024,,,,,,,,,,,,,,
1777445915.681085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.958062851,3.896913961,-9.995555878
1777445915.681885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.715000000,1.289808271,-0.028591385,0.798886882,-0.019538271,0.600851379,0.027003740,0.019381066,1.725773368,2.108039839,10.147218360,,,
1777445915.683454,0.008706206,0.028312646,-0.002590951,0.000023158,0.000015419,0.000169741,1.000000000,2.229552269,1.867747068,-9.993377686,0.011363329,0.011369314,0.026106318,0.707012475,-0.003246090,-0.001211221,0.707192600,0.000000000,14.000000000,1777445915640949.000000000,1777445915633449.000000000,1.484772682,1.328663945,0.001050721,1.000000000,0.003085803,0.003051606,0.002066368,,,,,,,,,,,,,,
1777445915.686695,0.009227269,0.028821981,-0.002012629,0.000023162,0.000015422,0.000169755,1.000000000,2.237111330,1.874164939,-9.993360519,0.011381892,0.011387970,0.026129428,0.707015455,-0.003282576,-0.001143388,0.707189620,0.000000000,14.000000000,1777445915645949.000000000,1777445915638449.000000000,1.484246731,1.327283025,0.001053623,1.000000000,0.003091161,0.003056728,0.002067274,,,,,,,,,,,,,,
1777445915.687099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.720000000,1.289727135,-0.028617730,0.798911196,-0.019543025,0.600818889,0.026984831,0.019381293,1.732390120,2.115570256,10.147173648,,,
1777445915.691852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.725000000,1.289646979,-0.028644198,0.798935212,-0.019547799,0.600786790,0.026965819,0.019381515,1.738999535,2.123098762,10.147129052,,,
1777445915.692009,0.009762320,0.028804239,-0.000406889,0.000023172,0.000015431,0.000169785,1.000000000,2.240956068,1.877247095,-9.993343353,0.011419152,0.011425415,0.026175726,0.707015216,-0.003301293,-0.001108705,0.707189858,0.000000000,14.000000000,1777445915648449.000000000,1777445915640949.000000000,1.484017253,1.326539516,0.001056105,1.000000000,0.003103434,0.003068521,0.002070619,,,,,,,,,,,,,,
1777445915.696605,0.009825138,0.028910611,-0.000376108,0.000023118,0.000015379,0.000169426,1.000000000,2.248513460,1.883648634,-9.993326187,0.011194789,0.011200152,0.025925502,0.707015336,-0.003336774,-0.001039691,0.707189620,0.000000000,14.000000000,1777445915653449.000000000,1777445915645949.000000000,1.483485460,1.325209260,0.001020241,1.000000000,0.003032865,0.002998913,0.002053004,,,,,,,,,,,,,,
1777445915.696899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.730000000,1.289567889,-0.028670556,0.798958908,-0.019552574,0.600755115,0.026946944,0.019381760,1.745601594,2.130625359,10.147084574,,,
1777445915.701082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.983112713,3.904132465,-9.995555878
1777445915.701971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.735000000,1.289489946,-0.028696594,0.798982256,-0.019557326,0.600723898,0.026928412,0.019382047,1.752196281,2.138150047,10.147040195,,,
1777445915.704550,0.011353280,0.029590493,-0.000827255,0.000023141,0.000015400,0.000169500,1.000000000,2.267479181,1.899455190,-9.993270874,0.011285930,0.011291757,0.026040234,0.707018137,-0.003424666,-0.000857142,0.707186580,0.000000000,14.000000000,1777445915665949.000000000,1777445915658449.000000000,1.482212305,1.321722865,0.000992669,1.000000000,0.003062463,0.003027301,0.002060596,,,,,,,,,,,,,,
1777445915.706914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.740000000,1.289413233,-0.028722160,0.799005234,-0.019562043,0.600693171,0.026910386,0.019382395,1.758783579,2.145672828,10.146995925,,,
1777445915.707077,0.011992655,0.030260952,-0.001129089,0.000023151,0.000015409,0.000169531,1.000000000,2.271320581,1.902517319,-9.993253708,0.011322710,0.011328720,0.026086312,0.707018673,-0.003442686,-0.000819111,0.707186043,0.000000000,14.000000000,1777445915668449.000000000,1777445915660949.000000000,1.481989384,1.320945740,0.000998031,1.000000000,0.003074660,0.003039012,0.002063939,,,,,,,,,,,,,,
1777445915.711896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.745000000,1.289337829,-0.028747165,0.799027817,-0.019566715,0.600662966,0.026892945,0.019382809,1.765363471,2.153193704,10.146951780,,,
1777445915.711999,0.011993085,0.031023715,-0.001819409,0.000023155,0.000015412,0.000169544,1.000000000,2.278860569,1.908905387,-9.993234634,0.011341173,0.011347276,0.026109392,0.707021534,-0.003478060,-0.000742451,0.707183063,0.000000000,14.000000000,1777445915673449.000000000,1777445915665949.000000000,1.481474757,1.319523335,0.001002345,1.000000000,0.003080004,0.003044115,0.002064845,,,,,,,,,,,,,,
1777445915.716886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.750000000,1.289263812,-0.028771563,0.799049981,-0.019571335,0.600633314,0.026876132,0.019383293,1.771935941,2.160712674,10.146907771,,,
1777445915.716998,0.012085839,0.030165693,-0.001300521,0.000023165,0.000015421,0.000169575,1.000000000,2.282694101,1.911975384,-9.993219376,0.011378232,0.011384518,0.026155628,0.707022190,-0.003495822,-0.000704462,0.707182348,0.000000000,14.000000000,1777445915678449.000000000,1777445915668449.000000000,1.481227517,1.318740249,0.001032109,1.000000000,0.003092254,0.003055879,0.002068190,,,,,,,,,,,,,,
1777445915.721072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.008082724,3.911101340,-9.995555878
1777445915.722068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.755000000,1.289191250,-0.028795355,0.799071708,-0.019575901,0.600604243,0.026859935,0.019383842,1.778500973,2.168229741,10.146863930,,,
1777445915.724273,0.012404191,0.029603686,-0.001070980,0.000023174,0.000015430,0.000169605,1.000000000,2.290245295,1.918316364,-9.993200302,0.011415479,0.011421946,0.026201971,0.707023740,-0.003527882,-0.000629614,0.707180738,0.000000000,14.000000000,1777445915680949.000000000,1777445915673449.000000000,1.480663538,1.317290902,0.001051478,1.000000000,0.003104549,0.003067679,0.002071537,,,,,,,,,,,,,,
1777445915.726569,0.012998390,0.030491740,-0.000937884,0.000023178,0.000015433,0.000169619,1.000000000,2.297778130,1.924686074,-9.993181229,0.011434177,0.011440734,0.026225181,0.707025051,-0.003560546,-0.000552115,0.707179308,0.000000000,14.000000000,1777445915685949.000000000,1777445915678449.000000000,1.480081558,1.315885901,0.001072027,1.000000000,0.003109947,0.003072828,0.002072445,,,,,,,,,,,,,,
1777445915.726873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.760000000,1.289120200,-0.028818542,0.799092979,-0.019580413,0.600575775,0.026844355,0.019384458,1.785058551,2.175744905,10.146820255,,,
1777445915.731961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.765000000,1.289050704,-0.028841127,0.799113782,-0.019584873,0.600547927,0.026829398,0.019385143,1.791608662,2.183258169,10.146776751,,,
1777445915.732110,0.011893565,0.029157851,-0.001343941,0.000023135,0.000015390,0.000169573,1.000000000,2.309142590,1.934076667,-9.993144989,0.011245268,0.011251076,0.025965022,0.707027853,-0.003610109,-0.000440327,0.707176387,0.000000000,14.000000000,1777445915693449.000000000,1777445915685949.000000000,1.479273677,1.313660264,0.001081557,1.000000000,0.003051241,0.003014624,0.002056378,,,,,,,,,,,,,,
1777445915.736909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.770000000,1.288982787,-0.028863087,0.799134109,-0.019589282,0.600520709,0.026815093,0.019385903,1.798151290,2.190769532,10.146733425,,,
1777445915.737032,0.011689402,0.028419664,-0.000844847,0.000023144,0.000015399,0.000169604,1.000000000,2.312970161,1.937124133,-9.993129730,0.011281847,0.011287834,0.026010940,0.707028151,-0.003626680,-0.000404120,0.707176030,0.000000000,14.000000000,1777445915698449.000000000,1777445915688449.000000000,1.479023576,1.312849760,0.001096567,1.000000000,0.003063432,0.003026317,0.002059722,,,,,,,,,,,,,,
1777445915.741083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.032972487,3.917820139,-9.995555878
1777445915.741929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.775000000,1.288916453,-0.028884351,0.799153960,-0.019593634,0.600494124,0.026801511,0.019386745,1.804686420,2.198278997,10.146690278,,,
1777445915.744490,0.011079170,0.028364038,-0.001715546,0.000023158,0.000015411,0.000169648,1.000000000,2.328031301,1.949759960,-9.993095398,0.011337068,0.011343323,0.026080014,0.707032144,-0.003690189,-0.000263361,0.707171798,0.000000000,14.000000000,1777445915705949.000000000,1777445915698449.000000000,1.477889776,1.309914708,0.001029402,1.000000000,0.003081025,0.003043152,0.002063975,,,,,,,,,,,,,,
1777445915.746940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.780000000,1.288851687,-0.028904789,0.799173338,-0.019597913,0.600468163,0.026788783,0.019387682,1.811214039,2.205786564,10.146647317,,,
1777445915.747085,0.009879366,0.028775275,-0.002660093,0.000023168,0.000015420,0.000169678,1.000000000,2.331854105,1.952800035,-9.993080139,0.011374112,0.011380545,0.026126197,0.707034051,-0.003708660,-0.000228454,0.707169831,0.000000000,14.000000000,1777445915708449.000000000,1777445915700949.000000000,1.477639675,1.309100986,0.001021127,1.000000000,0.003093299,0.003054919,0.002067320,,,,,,,,,,,,,,
1777445915.751926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.785000000,1.288788453,-0.028924198,0.799192256,-0.019602098,0.600442814,0.026777103,0.019388731,1.817734133,2.213292233,10.146604549,,,
1777445915.752043,0.010683741,0.029101931,-0.001455562,0.000023171,0.000015423,0.000169692,1.000000000,2.339365005,1.959135532,-9.993064880,0.011392709,0.011399230,0.026149329,0.707036257,-0.003742854,-0.000157441,0.707167447,0.000000000,14.000000000,1777445915713449.000000000,1777445915705949.000000000,1.477080822,1.307618380,0.000989518,1.000000000,0.003098686,0.003060050,0.002068227,,,,,,,,,,,,,,
1777445915.757012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.790000000,1.288726703,-0.028942307,0.799210726,-0.019606156,0.600418058,0.026766725,0.019389911,1.824246686,2.220796004,10.146561989,,,
1777445915.757126,0.011506543,0.029133450,-0.000121738,0.000023181,0.000015432,0.000169722,1.000000000,2.343179941,1.962182999,-9.993049622,0.011430035,0.011436732,0.026195671,0.707035959,-0.003760112,-0.000120805,0.707167685,0.000000000,14.000000000,1777445915718449.000000000,1777445915708449.000000000,1.476818562,1.306806207,0.000999374,1.000000000,0.003111013,0.003071860,0.002071572,,,,,,,,,,,,,,
1777445915.761081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.057781601,3.924288433,-9.995555878
1777445915.761882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.795000000,1.288666380,-0.028958764,0.799228769,-0.019610046,0.600393872,0.026757977,0.019391250,1.830751685,2.228297878,10.146519629,,,
1777445915.763271,0.011401596,0.029718302,-0.000821809,0.000023134,0.000015386,0.000169374,1.000000000,2.350705624,1.968442798,-9.993032455,0.011222943,0.011228852,0.025967760,0.707037091,-0.003794046,-0.000047464,0.707166374,0.000000000,14.000000000,1777445915720949.000000000,1777445915713449.000000000,1.476250052,1.305265784,0.001007838,1.000000000,0.003046725,0.003008442,0.002056330,,,,,,,,,,,,,,
1777445915.766682,0.011791650,0.029995527,-0.001583515,0.000023137,0.000015389,0.000169387,1.000000000,2.358213186,1.974732876,-9.993017197,0.011241159,0.011247156,0.025990702,0.707039654,-0.003827968,0.000027282,0.707163632,0.000000000,14.000000000,1777445915725949.000000000,1777445915718449.000000000,1.475628138,1.303741813,0.000996748,1.000000000,0.003052051,0.003013510,0.002057237,,,,,,,,,,,,,,
1777445915.766966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.800000000,1.288607421,-0.028973163,0.799246401,-0.019613729,0.600370230,0.026751272,0.019392788,1.837249117,2.235797853,10.146477479,,,
1777445915.772120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.805000000,1.288549764,-0.028985082,0.799263641,-0.019617163,0.600347108,0.026747036,0.019394571,1.843738967,2.243295929,10.146435548,,,
1777445915.772496,0.011247510,0.030664584,-0.000792924,0.000023150,0.000015401,0.000169431,1.000000000,2.369524002,1.984038472,-9.992988586,0.011296079,0.011302336,0.026059683,0.707041919,-0.003882557,0.000139453,0.707160950,0.000000000,14.000000000,1777445915733449.000000000,1777445915725949.000000000,1.474780202,1.301421046,0.000957573,1.000000000,0.003069608,0.003030282,0.002061489,,,,,,,,,,,,,,
1777445915.776895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.810000000,1.288493355,-0.028994087,0.799280506,-0.019620304,0.600324484,0.026745697,0.019396638,1.850221221,2.250792103,10.146393854,,,
1777445915.777005,0.011508675,0.031568971,-0.000931935,0.000023160,0.000015410,0.000169461,1.000000000,2.373330116,1.987058520,-9.992975235,0.011332921,0.011339352,0.026105803,0.707042515,-0.003901965,0.000178397,0.707160234,0.000000000,14.000000000,1777445915738449.000000000,1777445915728449.000000000,1.474508882,1.300599098,0.000951861,1.000000000,0.003081849,0.003042013,0.002064833,,,,,,,,,,,,,,
1777445915.781083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.082509672,3.930505809,-9.995555878
1777445915.781818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.815000000,1.288438141,-0.028999722,0.799297013,-0.019623103,0.600302337,0.026747701,0.019399032,1.856695867,2.258286375,10.146352405,,,
1777445915.784505,0.010833035,0.030690538,-0.000807781,0.000023174,0.000015422,0.000169505,1.000000000,2.388326168,1.999577403,-9.992942810,0.011388538,0.011395227,0.026175184,0.707045317,-0.003976052,0.000329984,0.707157075,0.000000000,14.000000000,1777445915745949.000000000,1777445915738449.000000000,1.473343015,1.297502756,0.000908423,1.000000000,0.003099526,0.003058901,0.002069085,,,,,,,,,,,,,,
1777445915.786989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.820000000,1.288384070,-0.029001512,0.799313177,-0.019625514,0.600280647,0.026753531,0.019401803,1.863162892,2.265778742,10.146311184,,,
1777445915.787149,0.010436947,0.030236309,-0.001223338,0.000023184,0.000015431,0.000169535,1.000000000,2.392127514,2.002589464,-9.992929459,0.011425850,0.011432709,0.026221570,0.707046092,-0.003995213,0.000366806,0.707156062,0.000000000,14.000000000,1777445915748449.000000000,1777445915740949.000000000,1.473062277,1.296667457,0.000892649,1.000000000,0.003111865,0.003070704,0.002072430,,,,,,,,,,,,,,
1777445915.791824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.825000000,1.288331089,-0.028998970,0.799329013,-0.019627490,0.600259391,0.026763676,0.019405001,1.869622284,2.273269202,10.146270178,,,
1777445915.791940,0.011069478,0.030334702,-0.001201618,0.000023131,0.000015380,0.000169456,1.000000000,2.399611712,2.008841515,-9.992919922,0.011201220,0.011207187,0.025915980,0.707048059,-0.004030799,0.000440794,0.707153916,0.000000000,14.000000000,1777445915753449.000000000,1777445915745949.000000000,1.472475886,1.295123816,0.000852479,1.000000000,0.003041216,0.003001184,0.002053075,,,,,,,,,,,,,,
