__time,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv/swing_angle/world_frame/cartesian/vector/x,/uav/cv/swing_angle/world_frame/cartesian/vector/y,/uav/cv/swing_angle/world_frame/cartesian/vector/z,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/x,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/y,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/z,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/truth/swing_angle/world_frame/cartesian/vector/x,/uav/truth/swing_angle/world_frame/cartesian/vector/y,/uav/truth/swing_angle/world_frame/cartesian/vector/z
1777288391.352780,,,,,,,,,,,480000000.000000000,399.000000000,0.028586374,0.126704307,1.099999756
1777288391.359140,,,,,,358922328.000000000,1777288391.000000000,0.032206340,0.081720704,1.000000000,,,,,
1777288391.359212,,,,,,,,,,,485000000.000000000,399.000000000,0.029500777,0.128947560,1.099999762
1777288391.362533,,,,,,362347965.000000000,1777288391.000000000,0.028849865,0.079974695,1.000000000,,,,,
1777288391.362572,,,,,,,,,,,490000000.000000000,399.000000000,0.030368203,0.131195631,1.099999768
1777288391.367762,,,,,,,,,,,495000000.000000000,399.000000000,0.031190755,0.133448113,1.099999774
1777288391.372236,,,,,,371926147.000000000,1777288391.000000000,0.019358738,0.075146137,1.000000000,,,,,
1777288391.372281,,,,,,372120884.000000000,1777288391.000000000,0.019165738,0.075047976,1.000000000,,,,,
1777288391.372815,480000000.000000000,399.000000000,0.107421048,0.361098095,1.000000000,,,,,,,,,,
1777288391.373072,,,,,,,,,,,500000000.000000000,399.000000000,0.031973215,0.135702120,1.099999780
1777288391.376981,,,,,,376868252.000000000,1777288391.000000000,0.041846630,0.183150756,1.000000000,,,,,
1777288391.377010,,,,,,,,,,,505000000.000000000,399.000000000,0.032720724,0.137953250,1.099999786
1777288391.382701,,,,,,382593223.000000000,1777288391.000000000,0.036162509,0.180379927,1.000000000,,,,,
1777288391.382737,,,,,,,,,,,510000000.000000000,399.000000000,0.033431263,0.140198140,1.099999792
